document_id,customer_id,doc_type,created_at,title,language,format,content
D005143,C0918,compliance_summary,2024-04-17T20:36:41,Compliance Summary,en,markdown,"# Compliance Summary

Business: Bright Services
Region: Quebec
Relationship length: 9.0 years

## KYC and AML status

- This is an ongoing relationship with standard KYC and AML monitoring in place.
- No material AML issues have been highlighted in the synthetic data generated for this client.

## Behavioural notes

- Recent interactions suggest frustration with pricing and service levels, which may increase the chance of relationship exit.

This document is a synthetic representation suitable for testing and demonstration, not a real compliance assessment.
"
D005144,C0919,financial_statement,2025-01-26T20:38:11,Financial Statements – Summary,en,markdown,"# Financial Statements – Summary

Business: Pioneer Logistics
Industry: Logistics
Reported annual revenue: 7,822,660 CAD

## Income Statement (simplified)

- Revenue: 7,822,660 CAD
- Cost of goods sold: 4,648,863 CAD
- Payroll: 2,401,858 CAD
- Rent and occupancy: 470,000 CAD
- Other operating expenses: 579,064 CAD

**EBITDA (approximate): -277,125 CAD**

## Notes

- Loan request under review: 280,689 CAD
- Figures are rounded and based on management provided statements.
"
D005145,C0919,tax_return,2024-01-06T20:38:11,Business Tax Return – Extract,en,markdown,"# Business Tax Return – Extract

Business: Pioneer Logistics
Region: Alberta
Tax year: 2024

## Income

- Gross business income: 7,822,660 CAD

## Deductions and expenses

- Deductible expenses: 5,211,868 CAD
- Taxable income: 2,610,792 CAD

## Tax computation

- Applied tax rate: 18%
- Tax due: 469,942 CAD

## Remarks

- Values are consistent with financial statements provided by the client.
- Minor rounding differences may appear between this return and internal spreads.
"
D005146,C0919,bank_statement,2025-03-02T20:38:11,Bank Statement – Month 1,en,markdown,"# Bank Statement – Month 1

Business: Pioneer Logistics
Region: Alberta

## Cash inflows

- Sales deposits: 514,814 CAD

## Cash outflows

- Payroll: 119,151 CAD
- Rent and occupancy: 60,960 CAD
- Operating expenses and suppliers: 91,162 CAD
- Loan payment: 1,896 CAD

## Month end summary

- Net cash flow (approximate): 241,645 CAD
- Overdraft events this month: Yes

These figures are a synthetic summary and do not include every transaction.
"
D005147,C0919,underwriting_memo,2023-12-07T20:38:11,Underwriting Memo,en,markdown,"# Underwriting Memo

Business: Pioneer Logistics
Loan product: Line of Credit
Requested amount: 280,689 CAD
Reported annual revenue: 7,822,660 CAD
Internal risk rating: 3 (1 low risk, 10 high risk)
Delinquencies in last 12 months: 0

## Leverage and capacity

- Requested amount is conservative relative to reported revenue.
- Risk profile is currently assessed as low.

## Underwriting view

- Debt service capacity is assessed using synthetic cash flow estimates.
- Some figures differ slightly from the tax return because of rounding and timing.

## Forward looking comments

- Client relationship appears stable and there may be room for future cross sell or upsell conversations.
"
D005148,C0919,compliance_summary,2024-08-16T20:38:11,Compliance Summary,en,markdown,"# Compliance Summary

Business: Pioneer Logistics
Region: Alberta
Relationship length: 1.6 years

## KYC and AML status

- This is an ongoing relationship with standard KYC and AML monitoring in place.
- No material AML issues have been highlighted in the synthetic data generated for this client.

## Behavioural notes

- Recent interactions do not indicate elevated AML concerns. Commercial discussions are focused on growth and product fit.

This document is a synthetic representation suitable for testing and demonstration, not a real compliance assessment.
"
D005149,C0920,financial_statement,2024-05-08T20:39:51,Financial Statements – Summary,en,markdown,"# Financial Statements – Summary

Business: Urban Studios
Industry: Healthcare
Reported annual revenue: 65,675 CAD

## Income Statement (simplified)

- Revenue: 65,675 CAD
- Cost of goods sold: 29,991 CAD
- Payroll: 12,829 CAD
- Rent and occupancy: 3,790 CAD
- Other operating expenses: 10,816 CAD

**EBITDA (approximate): 8,249 CAD**

## Notes

- Loan request under review: 224,553 CAD
- Figures are rounded and based on management provided statements.
"
D005150,C0920,tax_return,2024-02-22T20:39:51,Business Tax Return – Extract,en,markdown,"# Business Tax Return – Extract

Business: Urban Studios
Region: Atlantic
Tax year: 2024

## Income

- Gross business income: 65,675 CAD

## Deductions and expenses

- Deductible expenses: 44,403 CAD
- Taxable income: 21,272 CAD

## Tax computation

- Applied tax rate: 21%
- Tax due: 4,467 CAD

## Remarks

- Values are consistent with financial statements provided by the client.
- Minor rounding differences may appear between this return and internal spreads.
"
D005151,C0920,bank_statement,2024-06-15T20:39:51,Bank Statement – Month 1,en,markdown,"# Bank Statement – Month 1

Business: Urban Studios
Region: Atlantic

## Cash inflows

- Sales deposits: 7,112 CAD

## Cash outflows

- Payroll: 2,084 CAD
- Rent and occupancy: 490 CAD
- Operating expenses and suppliers: 1,508 CAD
- Loan payment: 1,506 CAD

## Month end summary

- Net cash flow (approximate): 1,524 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D005152,C0920,underwriting_memo,2024-12-22T20:39:51,Underwriting Memo,en,markdown,"# Underwriting Memo

Business: Urban Studios
Loan product: Real Estate Loan
Requested amount: 224,553 CAD
Reported annual revenue: 65,675 CAD
Internal risk rating: 6 (1 low risk, 10 high risk)
Delinquencies in last 12 months: 0

## Leverage and capacity

- Requested amount is high relative to reported revenue.
- Risk profile is moderate with a few points to clarify.

## Underwriting view

- Debt service capacity is assessed using synthetic cash flow estimates.
- Some figures differ slightly from the tax return because of rounding and timing.

## Forward looking comments

- Client relationship appears stable and there may be room for future cross sell or upsell conversations.
"
D005153,C0920,compliance_summary,2024-04-11T20:39:51,Compliance Summary,en,markdown,"# Compliance Summary

Business: Urban Studios
Region: Atlantic
Relationship length: 7.0 years

## KYC and AML status

- This is an ongoing relationship with standard KYC and AML monitoring in place.
- No material AML issues have been highlighted in the synthetic data generated for this client.

## Behavioural notes

- Recent interactions do not indicate elevated AML concerns. Commercial discussions are focused on growth and product fit.

This document is a synthetic representation suitable for testing and demonstration, not a real compliance assessment.
"
D005154,C0921,financial_statement,2024-09-19T20:42:13,Financial Statements – Summary,en,markdown,"# Financial Statements – Summary

Business: Pioneer Builders
Industry: Professional Services
Reported annual revenue: 7,111,347 CAD

## Income Statement (simplified)

- Revenue: 7,111,347 CAD
- Cost of goods sold: 3,903,638 CAD
- Payroll: 1,351,510 CAD
- Rent and occupancy: 483,492 CAD
- Other operating expenses: 527,030 CAD

**EBITDA (approximate): 845,677 CAD**

## Notes

- Loan request under review: 93,586 CAD
- Figures are rounded and based on management provided statements.
"
D005155,C0921,tax_return,2025-03-02T20:42:13,Business Tax Return – Extract,en,markdown,"# Business Tax Return – Extract

Business: Pioneer Builders
Region: Alberta
Tax year: 2024

## Income

- Gross business income: 7,111,347 CAD

## Deductions and expenses

- Deductible expenses: 5,059,829 CAD
- Taxable income: 2,051,518 CAD

## Tax computation

- Applied tax rate: 21%
- Tax due: 430,818 CAD

## Remarks

- Values are consistent with financial statements provided by the client.
- Minor rounding differences may appear between this return and internal spreads.
"
D005156,C0921,bank_statement,2024-02-25T20:42:13,Bank Statement – Month 1,en,markdown,"# Bank Statement – Month 1

Business: Pioneer Builders
Region: Alberta

## Cash inflows

- Sales deposits: 559,063 CAD

## Cash outflows

- Payroll: 135,088 CAD
- Rent and occupancy: 39,237 CAD
- Operating expenses and suppliers: 129,252 CAD
- Loan payment: 671 CAD

## Month end summary

- Net cash flow (approximate): 254,815 CAD
- Overdraft events this month: Yes

These figures are a synthetic summary and do not include every transaction.
"
D005157,C0921,bank_statement,2024-10-21T20:42:13,Bank Statement – Month 2,en,markdown,"# Bank Statement – Month 2

Business: Pioneer Builders
Region: Alberta

## Cash inflows

- Sales deposits: 625,324 CAD

## Cash outflows

- Payroll: 149,063 CAD
- Rent and occupancy: 57,227 CAD
- Operating expenses and suppliers: 144,120 CAD
- Loan payment: 671 CAD

## Month end summary

- Net cash flow (approximate): 274,243 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D005158,C0921,bank_statement,2024-07-17T20:42:13,Bank Statement – Month 3,en,markdown,"# Bank Statement – Month 3

Business: Pioneer Builders
Region: Alberta

## Cash inflows

- Sales deposits: 618,857 CAD

## Cash outflows

- Payroll: 182,564 CAD
- Rent and occupancy: 55,237 CAD
- Operating expenses and suppliers: 105,748 CAD
- Loan payment: 671 CAD

## Month end summary

- Net cash flow (approximate): 274,637 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D005159,C0921,underwriting_memo,2023-12-29T20:42:13,Underwriting Memo,en,markdown,"# Underwriting Memo

Business: Pioneer Builders
Loan product: Equipment Loan
Requested amount: 93,586 CAD
Reported annual revenue: 7,111,347 CAD
Internal risk rating: 10 (1 low risk, 10 high risk)
Delinquencies in last 12 months: 1

## Leverage and capacity

- Requested amount is conservative relative to reported revenue.
- Overall risk profile is elevated and may require additional conditions or collateral.

## Underwriting view

- Debt service capacity is assessed using synthetic cash flow estimates.
- Some figures differ slightly from the tax return because of rounding and timing.

## Forward looking comments

- Client relationship appears stable and there may be room for future cross sell or upsell conversations.
"
D005160,C0921,compliance_summary,2024-07-31T20:42:13,Compliance Summary,en,markdown,"# Compliance Summary

Business: Pioneer Builders
Region: Alberta
Relationship length: 4.0 years

## KYC and AML status

- This is an ongoing relationship with standard KYC and AML monitoring in place.
- No material AML issues have been highlighted in the synthetic data generated for this client.

## Behavioural notes

- Recent interactions do not indicate elevated AML concerns. Commercial discussions are focused on growth and product fit.

This document is a synthetic representation suitable for testing and demonstration, not a real compliance assessment.
"
D005161,C0922,financial_statement,2025-02-27T20:44:12,Financial Statements – Summary,en,markdown,"# Financial Statements – Summary

Business: North Services
Industry: E-commerce
Reported annual revenue: 228,355 CAD

## Income Statement (simplified)

- Revenue: 228,355 CAD
- Cost of goods sold: 111,580 CAD
- Payroll: 73,837 CAD
- Rent and occupancy: 23,195 CAD
- Other operating expenses: 33,209 CAD

**EBITDA (approximate): -13,466 CAD**

## Notes

- Loan request under review: 106,204 CAD
- Figures are rounded and based on management provided statements.
"
D005162,C0922,bank_statement,2024-01-04T20:44:12,Bank Statement – Month 1,en,markdown,"# Bank Statement – Month 1

Business: North Services
Region: Alberta

## Cash inflows

- Sales deposits: 13,889 CAD

## Cash outflows

- Payroll: 3,441 CAD
- Rent and occupancy: 1,102 CAD
- Operating expenses and suppliers: 1,528 CAD
- Loan payment: 848 CAD

## Month end summary

- Net cash flow (approximate): 6,970 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D005163,C0922,bank_statement,2025-01-19T20:44:12,Bank Statement – Month 2,en,markdown,"# Bank Statement – Month 2

Business: North Services
Region: Alberta

## Cash inflows

- Sales deposits: 15,032 CAD

## Cash outflows

- Payroll: 3,288 CAD
- Rent and occupancy: 1,798 CAD
- Operating expenses and suppliers: 3,701 CAD
- Loan payment: 848 CAD

## Month end summary

- Net cash flow (approximate): 5,397 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D005164,C0922,underwriting_memo,2025-02-03T20:44:12,Underwriting Memo,en,markdown,"# Underwriting Memo

Business: North Services
Loan product: Equipment Loan
Requested amount: 106,204 CAD
Reported annual revenue: 228,355 CAD
Internal risk rating: 6 (1 low risk, 10 high risk)
Delinquencies in last 12 months: 1

## Leverage and capacity

- Requested amount is conservative relative to reported revenue.
- Risk profile is moderate with a few points to clarify.

## Underwriting view

- Debt service capacity is assessed using synthetic cash flow estimates.
- Some figures differ slightly from the tax return because of rounding and timing.

## Forward looking comments

- Client relationship appears stable and there may be room for future cross sell or upsell conversations.
"
D005165,C0922,compliance_summary,2024-10-31T20:44:12,Compliance Summary,en,markdown,"# Compliance Summary

Business: North Services
Region: Alberta
Relationship length: 9.4 years

## KYC and AML status

- This is an ongoing relationship with standard KYC and AML monitoring in place.
- No material AML issues have been highlighted in the synthetic data generated for this client.

## Behavioural notes

- Recent interactions do not indicate elevated AML concerns. Commercial discussions are focused on growth and product fit.

This document is a synthetic representation suitable for testing and demonstration, not a real compliance assessment.
"
D005166,C0923,financial_statement,2024-02-26T20:45:40,Financial Statements – Summary,en,markdown,"# Financial Statements – Summary

Business: Bright Tech
Industry: Logistics
Reported annual revenue: 414,169 CAD

## Income Statement (simplified)

- Revenue: 414,169 CAD
- Cost of goods sold: 215,360 CAD
- Payroll: 67,676 CAD
- Rent and occupancy: 23,853 CAD
- Other operating expenses: 47,009 CAD

**EBITDA (approximate): 60,271 CAD**

## Notes

- Loan request under review: 200,001 CAD
- Figures are rounded and based on management provided statements.
"
D005167,C0923,tax_return,2025-04-10T20:45:40,Business Tax Return – Extract,en,markdown,"# Business Tax Return – Extract

Business: Bright Tech
Region: Alberta
Tax year: 2024

## Income

- Gross business income: 414,169 CAD

## Deductions and expenses

- Deductible expenses: 281,612 CAD
- Taxable income: 132,557 CAD

## Tax computation

- Applied tax rate: 23%
- Tax due: 30,488 CAD

## Remarks

- Values are consistent with financial statements provided by the client.
- Minor rounding differences may appear between this return and internal spreads.
"
D005168,C0923,bank_statement,2024-09-08T20:45:40,Bank Statement – Month 1,en,markdown,"# Bank Statement – Month 1

Business: Bright Tech
Region: Alberta

## Cash inflows

- Sales deposits: 44,676 CAD

## Cash outflows

- Payroll: 9,590 CAD
- Rent and occupancy: 4,714 CAD
- Operating expenses and suppliers: 10,265 CAD
- Loan payment: 1,730 CAD

## Month end summary

- Net cash flow (approximate): 18,377 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D005169,C0923,bank_statement,2025-02-27T20:45:40,Bank Statement – Month 2,en,markdown,"# Bank Statement – Month 2

Business: Bright Tech
Region: Alberta

## Cash inflows

- Sales deposits: 37,149 CAD

## Cash outflows

- Payroll: 11,299 CAD
- Rent and occupancy: 4,124 CAD
- Operating expenses and suppliers: 6,589 CAD
- Loan payment: 1,730 CAD

## Month end summary

- Net cash flow (approximate): 13,407 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D005170,C0923,bank_statement,2024-05-24T20:45:40,Bank Statement – Month 3,en,markdown,"# Bank Statement – Month 3

Business: Bright Tech
Region: Alberta

## Cash inflows

- Sales deposits: 34,245 CAD

## Cash outflows

- Payroll: 9,420 CAD
- Rent and occupancy: 3,943 CAD
- Operating expenses and suppliers: 4,829 CAD
- Loan payment: 1,730 CAD

## Month end summary

- Net cash flow (approximate): 14,323 CAD
- Overdraft events this month: Yes

These figures are a synthetic summary and do not include every transaction.
"
D005171,C0923,underwriting_memo,2023-10-27T20:45:40,Underwriting Memo,en,markdown,"# Underwriting Memo

Business: Bright Tech
Loan product: Government-Backed Loan
Requested amount: 200,001 CAD
Reported annual revenue: 414,169 CAD
Internal risk rating: 6 (1 low risk, 10 high risk)
Delinquencies in last 12 months: 3

## Leverage and capacity

- Requested amount is conservative relative to reported revenue.
- Overall risk profile is elevated and may require additional conditions or collateral.

## Underwriting view

- Debt service capacity is assessed using synthetic cash flow estimates.
- Some figures differ slightly from the tax return because of rounding and timing.

## Forward looking comments

- Client relationship appears stable and there may be room for future cross sell or upsell conversations.
"
D005172,C0923,compliance_summary,2025-05-01T20:45:40,Compliance Summary,en,markdown,"# Compliance Summary

Business: Bright Tech
Region: Alberta
Relationship length: 2.3 years

## KYC and AML status

- This is an ongoing relationship with standard KYC and AML monitoring in place.
- No material AML issues have been highlighted in the synthetic data generated for this client.

## Behavioural notes

- Recent interactions do not indicate elevated AML concerns. Commercial discussions are focused on growth and product fit.

This document is a synthetic representation suitable for testing and demonstration, not a real compliance assessment.
"
D005173,C0924,financial_statement,2024-06-06T20:46:50,Financial Statements – Summary,en,markdown,"# Financial Statements – Summary

Business: Prime Solutions
Industry: Logistics
Reported annual revenue: 762,268 CAD

## Income Statement (simplified)

- Revenue: 762,268 CAD
- Cost of goods sold: 500,612 CAD
- Payroll: 121,471 CAD
- Rent and occupancy: 68,491 CAD
- Other operating expenses: 63,811 CAD

**EBITDA (approximate): 7,883 CAD**

## Notes

- Loan request under review: 188,003 CAD
- Figures are rounded and based on management provided statements.
"
D005174,C0924,tax_return,2023-12-16T20:46:50,Business Tax Return – Extract,en,markdown,"# Business Tax Return – Extract

Business: Prime Solutions
Region: Territories
Tax year: 2024

## Income

- Gross business income: 762,268 CAD

## Deductions and expenses

- Deductible expenses: 565,720 CAD
- Taxable income: 196,548 CAD

## Tax computation

- Applied tax rate: 18%
- Tax due: 35,378 CAD

## Remarks

- Values are consistent with financial statements provided by the client.
- Minor rounding differences may appear between this return and internal spreads.
"
D005175,C0924,bank_statement,2025-03-13T20:46:50,Bank Statement – Month 1,en,markdown,"# Bank Statement – Month 1

Business: Prime Solutions
Region: Territories

## Cash inflows

- Sales deposits: 44,966 CAD

## Cash outflows

- Payroll: 13,735 CAD
- Rent and occupancy: 3,941 CAD
- Operating expenses and suppliers: 9,562 CAD
- Loan payment: 828 CAD

## Month end summary

- Net cash flow (approximate): 16,900 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D005176,C0924,underwriting_memo,2024-12-19T20:46:50,Underwriting Memo,en,markdown,"# Underwriting Memo

Business: Prime Solutions
Loan product: Real Estate Loan
Requested amount: 188,003 CAD
Reported annual revenue: 762,268 CAD
Internal risk rating: 5 (1 low risk, 10 high risk)
Delinquencies in last 12 months: 0

## Leverage and capacity

- Requested amount is conservative relative to reported revenue.
- Risk profile is moderate with a few points to clarify.

## Underwriting view

- Debt service capacity is assessed using synthetic cash flow estimates.
- Some figures differ slightly from the tax return because of rounding and timing.

## Forward looking comments

- Client relationship appears stable and there may be room for future cross sell or upsell conversations.
"
D005177,C0924,compliance_summary,2023-10-09T20:46:50,Compliance Summary,en,markdown,"# Compliance Summary

Business: Prime Solutions
Region: Territories
Relationship length: 5.6 years

## KYC and AML status

- This is an ongoing relationship with standard KYC and AML monitoring in place.
- No material AML issues have been highlighted in the synthetic data generated for this client.

## Behavioural notes

- Recent interactions do not indicate elevated AML concerns. Commercial discussions are focused on growth and product fit.

This document is a synthetic representation suitable for testing and demonstration, not a real compliance assessment.
"
D005178,C0925,financial_statement,2024-11-23T20:48:20,Financial Statements – Summary,en,markdown,"# Financial Statements – Summary

Business: Green Enterprises
Industry: Professional Services
Reported annual revenue: 6,097,133 CAD

## Income Statement (simplified)

- Revenue: 6,097,133 CAD
- Cost of goods sold: 3,094,208 CAD
- Payroll: 1,142,106 CAD
- Rent and occupancy: 365,194 CAD
- Other operating expenses: 343,626 CAD

**EBITDA (approximate): 1,151,999 CAD**

## Notes

- Loan request under review: 143,741 CAD
- Figures are rounded and based on management provided statements.
"
D005179,C0925,tax_return,2023-12-26T20:48:20,Business Tax Return – Extract,en,markdown,"# Business Tax Return – Extract

Business: Green Enterprises
Region: Atlantic
Tax year: 2024

## Income

- Gross business income: 6,097,133 CAD

## Deductions and expenses

- Deductible expenses: 4,024,689 CAD
- Taxable income: 2,072,444 CAD

## Tax computation

- Applied tax rate: 23%
- Tax due: 476,662 CAD

## Remarks

- Values are consistent with financial statements provided by the client.
- Minor rounding differences may appear between this return and internal spreads.
"
D005180,C0925,bank_statement,2025-03-31T20:48:20,Bank Statement – Month 1,en,markdown,"# Bank Statement – Month 1

Business: Green Enterprises
Region: Atlantic

## Cash inflows

- Sales deposits: 505,416 CAD

## Cash outflows

- Payroll: 142,219 CAD
- Rent and occupancy: 40,319 CAD
- Operating expenses and suppliers: 114,804 CAD
- Loan payment: 620 CAD

## Month end summary

- Net cash flow (approximate): 207,454 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D005181,C0925,bank_statement,2023-12-17T20:48:20,Bank Statement – Month 2,en,markdown,"# Bank Statement – Month 2

Business: Green Enterprises
Region: Atlantic

## Cash inflows

- Sales deposits: 581,173 CAD

## Cash outflows

- Payroll: 126,457 CAD
- Rent and occupancy: 63,652 CAD
- Operating expenses and suppliers: 105,211 CAD
- Loan payment: 620 CAD

## Month end summary

- Net cash flow (approximate): 285,233 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D005182,C0925,bank_statement,2025-03-25T20:48:20,Bank Statement – Month 3,en,markdown,"# Bank Statement – Month 3

Business: Green Enterprises
Region: Atlantic

## Cash inflows

- Sales deposits: 502,986 CAD

## Cash outflows

- Payroll: 172,651 CAD
- Rent and occupancy: 30,869 CAD
- Operating expenses and suppliers: 87,377 CAD
- Loan payment: 620 CAD

## Month end summary

- Net cash flow (approximate): 211,469 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D005183,C0925,underwriting_memo,2024-09-17T20:48:20,Underwriting Memo,en,markdown,"# Underwriting Memo

Business: Green Enterprises
Loan product: Equipment Loan
Requested amount: 143,741 CAD
Reported annual revenue: 6,097,133 CAD
Internal risk rating: 2 (1 low risk, 10 high risk)
Delinquencies in last 12 months: 0

## Leverage and capacity

- Requested amount is conservative relative to reported revenue.
- Risk profile is currently assessed as low.

## Underwriting view

- Debt service capacity is assessed using synthetic cash flow estimates.
- Some figures differ slightly from the tax return because of rounding and timing.

## Forward looking comments

- Client relationship appears stable and there may be room for future cross sell or upsell conversations.
"
D005184,C0925,compliance_summary,2024-08-20T20:48:20,Compliance Summary,en,markdown,"# Compliance Summary

Business: Green Enterprises
Region: Atlantic
Relationship length: 2.1 years

## KYC and AML status

- This is an ongoing relationship with standard KYC and AML monitoring in place.
- No material AML issues have been highlighted in the synthetic data generated for this client.

## Behavioural notes

- Recent interactions do not indicate elevated AML concerns. Commercial discussions are focused on growth and product fit.

This document is a synthetic representation suitable for testing and demonstration, not a real compliance assessment.
"
D005185,C0926,financial_statement,2024-06-01T20:50:43,Financial Statements – Summary,en,markdown,"# Financial Statements – Summary

Business: Silver Enterprises
Industry: Professional Services
Reported annual revenue: 162,442 CAD

## Income Statement (simplified)

- Revenue: 162,442 CAD
- Cost of goods sold: 71,358 CAD
- Payroll: 45,751 CAD
- Rent and occupancy: 10,661 CAD
- Other operating expenses: 16,584 CAD

**EBITDA (approximate): 18,088 CAD**

## Notes

- Loan request under review: 269,485 CAD
- Figures are rounded and based on management provided statements.
"
D005186,C0926,tax_return,2024-11-07T20:50:43,Business Tax Return – Extract,en,markdown,"# Business Tax Return – Extract

Business: Silver Enterprises
Region: Ontario
Tax year: 2024

## Income

- Gross business income: 162,442 CAD

## Deductions and expenses

- Deductible expenses: 124,540 CAD
- Taxable income: 37,902 CAD

## Tax computation

- Applied tax rate: 23%
- Tax due: 8,717 CAD

## Remarks

- Values are consistent with financial statements provided by the client.
- Minor rounding differences may appear between this return and internal spreads.
"
D005187,C0926,bank_statement,2024-11-09T20:50:43,Bank Statement – Month 1,en,markdown,"# Bank Statement – Month 1

Business: Silver Enterprises
Region: Ontario

## Cash inflows

- Sales deposits: 17,418 CAD

## Cash outflows

- Payroll: 3,997 CAD
- Rent and occupancy: 1,845 CAD
- Operating expenses and suppliers: 2,094 CAD
- Loan payment: 1,356 CAD

## Month end summary

- Net cash flow (approximate): 8,126 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D005188,C0926,bank_statement,2023-12-03T20:50:43,Bank Statement – Month 2,en,markdown,"# Bank Statement – Month 2

Business: Silver Enterprises
Region: Ontario

## Cash inflows

- Sales deposits: 12,382 CAD

## Cash outflows

- Payroll: 2,984 CAD
- Rent and occupancy: 1,046 CAD
- Operating expenses and suppliers: 1,932 CAD
- Loan payment: 1,356 CAD

## Month end summary

- Net cash flow (approximate): 5,064 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D005189,C0926,underwriting_memo,2025-04-14T20:50:43,Underwriting Memo,en,markdown,"# Underwriting Memo

Business: Silver Enterprises
Loan product: Government-Backed Loan
Requested amount: 269,485 CAD
Reported annual revenue: 162,442 CAD
Internal risk rating: 7 (1 low risk, 10 high risk)
Delinquencies in last 12 months: 0

## Leverage and capacity

- Requested amount is high relative to reported revenue.
- Risk profile is moderate with a few points to clarify.

## Underwriting view

- Debt service capacity is assessed using synthetic cash flow estimates.
- Some figures differ slightly from the tax return because of rounding and timing.

## Forward looking comments

- There is a non trivial risk that the client may refinance or move their relationship if pricing is not competitive.
"
D005190,C0926,compliance_summary,2024-05-26T20:50:43,Compliance Summary,en,markdown,"# Compliance Summary

Business: Silver Enterprises
Region: Ontario
Relationship length: 6.2 years

## KYC and AML status

- This is an ongoing relationship with standard KYC and AML monitoring in place.
- No material AML issues have been highlighted in the synthetic data generated for this client.

## Behavioural notes

- Recent interactions suggest frustration with pricing and service levels, which may increase the chance of relationship exit.

This document is a synthetic representation suitable for testing and demonstration, not a real compliance assessment.
"
D005191,C0927,financial_statement,2025-02-03T20:52:49,Financial Statements – Summary,en,markdown,"# Financial Statements – Summary

Business: Pioneer Logistics
Industry: Healthcare
Reported annual revenue: 372,813 CAD

## Income Statement (simplified)

- Revenue: 372,813 CAD
- Cost of goods sold: 231,160 CAD
- Payroll: 95,146 CAD
- Rent and occupancy: 27,593 CAD
- Other operating expenses: 37,660 CAD

**EBITDA (approximate): -18,746 CAD**

## Notes

- Loan request under review: 83,970 CAD
- Figures are rounded and based on management provided statements.
"
D005192,C0927,tax_return,2023-10-21T20:52:49,Business Tax Return – Extract,en,markdown,"# Business Tax Return – Extract

Business: Pioneer Logistics
Region: Quebec
Tax year: 2024

## Income

- Gross business income: 372,813 CAD

## Deductions and expenses

- Deductible expenses: 233,916 CAD
- Taxable income: 138,897 CAD

## Tax computation

- Applied tax rate: 23%
- Tax due: 31,946 CAD

## Remarks

- Values are consistent with financial statements provided by the client.
- Minor rounding differences may appear between this return and internal spreads.
"
D005193,C0927,bank_statement,2024-01-12T20:52:49,Bank Statement – Month 1,en,markdown,"# Bank Statement – Month 1

Business: Pioneer Logistics
Region: Quebec

## Cash inflows

- Sales deposits: 33,457 CAD

## Cash outflows

- Payroll: 9,194 CAD
- Rent and occupancy: 2,305 CAD
- Operating expenses and suppliers: 6,117 CAD
- Loan payment: 654 CAD

## Month end summary

- Net cash flow (approximate): 15,187 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D005194,C0927,bank_statement,2023-12-13T20:52:49,Bank Statement – Month 2,en,markdown,"# Bank Statement – Month 2

Business: Pioneer Logistics
Region: Quebec

## Cash inflows

- Sales deposits: 24,067 CAD

## Cash outflows

- Payroll: 7,789 CAD
- Rent and occupancy: 2,406 CAD
- Operating expenses and suppliers: 3,887 CAD
- Loan payment: 654 CAD

## Month end summary

- Net cash flow (approximate): 9,331 CAD
- Overdraft events this month: No

These figures are a synthetic summary and do not include every transaction.
"
D005195,C0927,underwriting_memo,2025-04-03T20:52:49,Underwriting Memo,en,markdown,"# Underwriting Memo

Business: Pioneer Logistics
Loan product: Government-Backed Loan
Requested amount: 83,970 CAD
Reported annual revenue: 372,813 CAD
Internal risk rating: 9 (1 low risk, 10 high risk)
Delinquencies in last 12 months: 0

## Leverage and capacity

- Requested amount is conservative relative to reported revenue.
- Overall risk profile is elevated and may require additional conditions or collateral.

## Underwriting view

- Debt service capacity is assessed using synthetic cash flow estimates.
- Some figures differ slightly from the tax return because of rounding and timing.

## Forward looking comments

- There is a non trivial risk that the client may refinance or move their relationship if pricing is not competitive.
"
D005196,C0928,financial_statement,2024-12-26T20:55:18,Financial Statements – Summary,en,markdown,"# Financial Statements – Summary

Business: Urban Tech
Industry: Healthcare
Reported annual revenue: 474,354 CAD

## Income Statement (simplified)

- Revenue: 474,354 CAD
- Cost of goods sold: 241,861 CAD
- Payroll: 113,136 CAD
- Rent and occupancy: 51,028 CAD
- Other operating expenses: 67,351 CAD

**EBITDA (approximate): 978 CAD**

## Notes

- Loan request under review: 238,147 CAD
- Figures are rounded and based on management provided statements.
"
