customer_id,business_name,segment,industry,annual_revenue,number_of_employees,loan_amount,loan_product,credit_score_bucket,risk_rating,relationship_length_years,region,is_collateralized,interest_rate,delinquency_count_12m,loan_outcome,churn_label,customer_persona
C0563,Pioneer Consulting,microbusiness,Logistics,235029,6,351716,Term Loan,medium,1,2.1,Prairies,False,5.52,0,renewed,0,busy_founder
C0564,Atlas Retail,microbusiness,Professional Services,464657,3,207561,Line of Credit,low,6,3.3,Territories,True,9.74,0,approved,0,thoughtful_manager
C0565,Urban Retail,microbusiness,E-commerce,365517,4,296437,Line of Credit,low,5,3.9,Atlantic,False,11.07,2,renewed,0,thoughtful_manager
C0566,Bright Studios,microbusiness,Hospitality,311436,1,163872,Real Estate Loan,low,8,8.0,Atlantic,True,6.11,0,pending,0,impatient_owner
C0567,Bright Services,microbusiness,Logistics,326569,1,196889,Term Loan,low,2,9.0,Atlantic,False,6.82,0,approved,1,busy_founder
C0568,Green Logistics,microbusiness,Logistics,288331,8,356119,Term Loan,high,10,7.0,Ontario,True,5.29,2,approved,0,thoughtful_manager
C0569,North Logistics,microbusiness,Hospitality,243399,9,22590,Term Loan,medium,1,9.0,British Columbia,True,11.08,0,approved,0,busy_founder
C0570,Green Enterprises,SME,Manufacturing,2983052,202,326252,Real Estate Loan,high,2,3.3,Quebec,True,5.42,0,declined,0,thoughtful_manager
C0571,Urban Builders,SME,Construction,9870330,223,147074,Line of Credit,high,2,0.9,British Columbia,False,3.98,0,approved,0,impatient_owner
C0572,Silver Foods,SME,Construction,3083673,227,284509,Term Loan,very_high,4,4.6,British Columbia,False,6.58,0,renewed,0,impatient_owner
C0573,Summit Enterprises,microbusiness,Construction,103511,3,261672,Term Loan,high,4,5.8,Territories,True,7.19,0,declined,0,impatient_owner
C0574,Atlas Studios,SME,Logistics,8925356,120,286299,Equipment Loan,low,5,1.6,Quebec,True,3.89,0,refinanced_elsewhere,1,formal_cfo
C0575,Pioneer Foods,SME,E-commerce,1336704,175,150518,Term Loan,medium,1,1.2,Prairies,False,8.1,0,pending,0,thoughtful_manager
C0576,Silver Builders,microbusiness,Hospitality,412641,5,279612,Line of Credit,low,4,8.3,British Columbia,True,5.8,0,renewed,0,thoughtful_manager
C0577,Atlas Retail,microbusiness,Healthcare,148222,6,258664,Line of Credit,very_high,8,0.8,British Columbia,True,3.67,4,closed_paid_off,0,impatient_owner
C0578,Bright Solutions,SME,Retail,8428379,38,43685,Term Loan,medium,5,8.7,Prairies,False,7.7,0,approved,0,busy_founder
C0579,Silver Tech,SME,E-commerce,4753642,103,260517,Term Loan,high,5,6.7,Ontario,False,10.63,1,closed_paid_off,0,impatient_owner
C0580,Silver Tech,microbusiness,Professional Services,395698,3,207272,Real Estate Loan,low,10,8.6,Prairies,False,11.29,0,renewed,0,impatient_owner
C0581,Atlas Retail,SME,E-commerce,6352648,237,193641,Real Estate Loan,medium,5,2.7,Quebec,True,3.83,0,approved,0,thoughtful_manager
C0582,Green Studios,SME,Manufacturing,2968450,129,376999,Line of Credit,medium,5,5.0,Atlantic,False,8.81,0,approved,1,impatient_owner
C0583,Silver Logistics,microbusiness,Retail,275613,6,366162,Term Loan,low,3,3.1,Prairies,True,5.77,2,renewed,1,impatient_owner
C0584,Atlas Studios,microbusiness,Logistics,202464,4,36848,Real Estate Loan,very_high,4,9.2,Alberta,False,8.6,0,refinanced_elsewhere,0,busy_founder
C0585,Pioneer Enterprises,microbusiness,Logistics,471726,10,92968,Line of Credit,medium,7,8.8,British Columbia,True,5.91,0,pending,0,thoughtful_manager
C0586,Atlas Studios,microbusiness,E-commerce,314144,6,265565,Equipment Loan,medium,7,7.0,Prairies,False,7.19,3,approved,1,formal_cfo
C0587,Blue Studios,microbusiness,E-commerce,334829,10,173796,Term Loan,high,7,1.4,Ontario,True,8.86,0,closed_paid_off,0,impatient_owner
C0588,North Builders,microbusiness,Healthcare,202345,10,272427,Equipment Loan,high,2,1.1,Alberta,False,8.9,1,approved,0,thoughtful_manager
C0589,Pioneer Consulting,microbusiness,Construction,53382,8,346979,Line of Credit,low,1,3.2,British Columbia,True,10.54,0,approved,1,thoughtful_manager
C0590,North Tech,microbusiness,Construction,146492,4,306638,Equipment Loan,high,8,4.9,Prairies,False,8.44,0,renewed,0,formal_cfo
C0591,Prime Services,microbusiness,Tech Startup,399980,2,328681,Real Estate Loan,medium,5,3.0,Prairies,True,9.08,0,declined,1,thoughtful_manager
C0592,Summit Enterprises,SME,Retail,7957126,20,205979,Line of Credit,medium,8,3.1,Alberta,True,11.35,0,closed_paid_off,0,thoughtful_manager
C0593,Atlas Tech,microbusiness,Professional Services,345251,6,260900,Line of Credit,medium,5,6.6,Ontario,False,4.05,2,declined,0,formal_cfo
C0594,Green Enterprises,SME,Professional Services,6340068,159,343734,Real Estate Loan,low,1,3.3,British Columbia,False,4.77,0,approved,0,formal_cfo
C0595,Pioneer Logistics,microbusiness,Logistics,83748,1,340813,Equipment Loan,low,2,9.7,Territories,True,6.49,1,approved,1,thoughtful_manager
C0596,Blue Logistics,microbusiness,Hospitality,405912,5,138225,Line of Credit,high,7,5.0,Ontario,False,9.97,0,pending,0,formal_cfo
C0597,Prime Solutions,microbusiness,Healthcare,336565,2,198630,Line of Credit,high,9,4.1,Territories,True,10.16,0,declined,0,formal_cfo
C0598,Pioneer Retail,SME,Logistics,1811035,42,291186,Equipment Loan,low,8,0.8,Territories,True,8.31,0,approved,0,busy_founder
C0599,Blue Retail,microbusiness,Professional Services,351652,4,291455,Government-Backed Loan,medium,7,0.8,Ontario,False,7.87,2,pending,0,impatient_owner
C0600,Urban Enterprises,SME,Construction,1496431,45,127077,Government-Backed Loan,high,6,3.4,Quebec,False,8.81,2,approved,0,impatient_owner
C0601,Blue Consulting,SME,Manufacturing,2672055,79,399233,Term Loan,low,8,4.8,Alberta,True,8.7,0,approved,0,impatient_owner
C0602,Urban Builders,microbusiness,E-commerce,407533,1,309667,Real Estate Loan,low,7,8.6,Alberta,False,6.94,0,approved,0,busy_founder
C0603,Bright Logistics,SME,Logistics,2043349,160,25268,Line of Credit,medium,9,2.5,Atlantic,True,11.43,0,renewed,1,formal_cfo
C0604,Bright Studios,SME,Retail,4597740,84,88008,Government-Backed Loan,medium,2,3.6,Ontario,False,4.11,3,approved,0,formal_cfo
C0605,Summit Builders,SME,E-commerce,4597093,144,160265,Equipment Loan,high,9,8.7,Ontario,True,6.27,0,refinanced_elsewhere,1,formal_cfo
C0606,Blue Studios,SME,E-commerce,2881714,19,143262,Real Estate Loan,high,8,1.3,Quebec,False,3.67,2,approved,1,impatient_owner
C0607,Silver Services,SME,Tech Startup,6953578,123,43286,Line of Credit,medium,3,8.6,Atlantic,False,7.76,1,approved,0,busy_founder
C0608,North Foods,microbusiness,Retail,375860,7,244158,Term Loan,high,9,7.3,Ontario,True,9.27,1,closed_paid_off,0,busy_founder
C0609,Atlas Consulting,SME,Hospitality,5209366,214,377878,Equipment Loan,low,4,9.1,Quebec,False,5.87,0,approved,0,busy_founder
C0610,Silver Services,microbusiness,Construction,488304,5,113734,Real Estate Loan,medium,8,6.6,Alberta,True,3.8,0,renewed,0,impatient_owner
C0611,Atlas Retail,SME,Manufacturing,5132933,76,279485,Line of Credit,medium,3,1.9,Prairies,True,8.44,0,approved,0,thoughtful_manager
C0612,Green Builders,microbusiness,E-commerce,424629,5,154975,Term Loan,high,6,2.4,British Columbia,True,3.86,0,approved,0,impatient_owner
C0613,Atlas Consulting,SME,Healthcare,7478813,28,356533,Real Estate Loan,high,3,8.2,Territories,True,8.36,0,refinanced_elsewhere,0,busy_founder
C0614,North Foods,microbusiness,Healthcare,128676,10,33387,Term Loan,high,6,3.0,Atlantic,True,9.75,0,pending,0,impatient_owner
C0615,Green Retail,microbusiness,Manufacturing,351171,9,239194,Government-Backed Loan,high,9,5.7,Quebec,False,8.36,1,pending,0,busy_founder
C0616,Pioneer Builders,microbusiness,Healthcare,442266,2,383369,Line of Credit,medium,7,4.6,Quebec,True,6.32,0,refinanced_elsewhere,0,thoughtful_manager
C0617,North Solutions,microbusiness,E-commerce,263708,10,369124,Line of Credit,high,5,7.8,Quebec,True,4.44,0,pending,0,formal_cfo
C0618,Pioneer Retail,microbusiness,Professional Services,451347,9,392968,Real Estate Loan,high,3,4.2,Atlantic,False,10.17,0,approved,0,thoughtful_manager
C0619,Pioneer Solutions,microbusiness,Logistics,423284,5,82405,Equipment Loan,high,6,5.6,British Columbia,True,8.43,5,approved,0,thoughtful_manager
C0620,North Tech,SME,Construction,2758306,197,116181,Government-Backed Loan,very_high,9,4.8,Territories,True,10.66,0,approved,0,thoughtful_manager
C0621,Green Foods,SME,Manufacturing,6222997,22,315767,Government-Backed Loan,high,10,3.0,Quebec,True,10.92,0,approved,0,impatient_owner
C0622,North Enterprises,SME,Healthcare,3278181,40,170912,Equipment Loan,medium,4,3.5,Atlantic,False,5.81,3,refinanced_elsewhere,0,busy_founder
C0623,Bright Tech,microbusiness,E-commerce,138527,1,333729,Term Loan,very_high,9,5.1,Territories,True,5.06,0,closed_paid_off,0,thoughtful_manager
C0624,Prime Retail,microbusiness,Tech Startup,425521,2,252996,Real Estate Loan,medium,2,9.2,Ontario,False,11.44,1,approved,1,formal_cfo
C0625,Blue Builders,microbusiness,E-commerce,380628,9,372364,Term Loan,high,6,2.8,Ontario,False,3.81,0,renewed,0,impatient_owner
C0626,Blue Foods,microbusiness,Logistics,403028,4,159086,Real Estate Loan,low,3,9.4,Territories,False,5.76,0,closed_paid_off,0,formal_cfo
C0627,Green Studios,microbusiness,Tech Startup,422239,3,40349,Real Estate Loan,high,10,6.2,Alberta,True,8.17,1,declined,1,busy_founder
C0628,Prime Logistics,SME,Tech Startup,6491611,149,272161,Equipment Loan,low,2,6.3,Territories,False,10.67,1,declined,1,thoughtful_manager
C0629,Blue Tech,SME,Healthcare,7178830,190,87139,Real Estate Loan,high,8,1.2,British Columbia,False,9.0,0,approved,0,thoughtful_manager
C0630,Summit Builders,SME,Construction,7066239,217,251709,Real Estate Loan,medium,1,3.2,British Columbia,True,9.33,0,closed_paid_off,0,formal_cfo
C0631,North Tech,microbusiness,Healthcare,60443,1,218803,Term Loan,high,6,6.1,Quebec,False,9.63,0,renewed,0,formal_cfo
C0632,Blue Logistics,SME,Hospitality,6772664,94,236738,Line of Credit,medium,4,8.0,Ontario,False,3.79,0,refinanced_elsewhere,0,thoughtful_manager
C0633,Blue Consulting,SME,Construction,4649152,18,162846,Term Loan,high,7,2.4,Atlantic,False,4.55,1,approved,1,thoughtful_manager
C0634,Pioneer Studios,microbusiness,Manufacturing,255061,4,337556,Equipment Loan,high,7,5.9,British Columbia,True,3.69,0,approved,0,thoughtful_manager
C0635,Bright Builders,SME,Manufacturing,9911955,81,273414,Equipment Loan,very_high,9,9.7,Quebec,True,6.56,5,renewed,0,impatient_owner
C0636,Prime Logistics,microbusiness,Logistics,243893,8,315254,Term Loan,high,6,2.4,Territories,True,8.54,0,pending,0,formal_cfo
C0637,Summit Solutions,SME,Tech Startup,4399524,25,278693,Equipment Loan,medium,6,7.3,Alberta,False,3.79,1,pending,0,formal_cfo
C0638,North Builders,SME,Healthcare,8240538,191,273229,Government-Backed Loan,medium,2,2.4,British Columbia,False,6.91,0,approved,0,impatient_owner
C0639,Summit Retail,SME,Manufacturing,8807817,53,348290,Government-Backed Loan,medium,9,8.9,Atlantic,True,3.57,0,refinanced_elsewhere,0,busy_founder
C0640,Summit Solutions,SME,Professional Services,3930300,215,341912,Equipment Loan,medium,5,3.0,Quebec,True,5.18,0,renewed,0,formal_cfo
C0641,Summit Builders,microbusiness,Healthcare,296674,2,22937,Equipment Loan,high,4,1.9,Prairies,False,7.8,0,approved,0,busy_founder
C0642,Silver Logistics,SME,Retail,7649873,159,180301,Equipment Loan,high,7,2.8,Quebec,False,7.99,1,approved,1,formal_cfo
C0643,North Logistics,SME,Manufacturing,6924776,94,321809,Government-Backed Loan,high,10,8.0,Quebec,False,7.29,0,closed_paid_off,1,formal_cfo
C0644,Urban Studios,SME,Retail,1375589,45,288280,Real Estate Loan,medium,8,0.9,Ontario,True,7.5,0,pending,0,thoughtful_manager
C0645,North Consulting,SME,E-commerce,4088635,52,352277,Equipment Loan,high,7,8.8,Atlantic,True,7.42,1,renewed,0,busy_founder
C0646,Atlas Studios,SME,Tech Startup,7614847,64,343472,Government-Backed Loan,high,4,6.7,Territories,True,4.93,1,approved,0,impatient_owner
C0647,Bright Services,SME,Manufacturing,8935472,245,26812,Government-Backed Loan,medium,5,9.2,Ontario,False,6.69,5,renewed,1,impatient_owner
C0648,Blue Solutions,SME,Tech Startup,9653436,216,74466,Term Loan,medium,10,4.8,Quebec,False,4.73,1,closed_paid_off,0,impatient_owner
C0649,Summit Consulting,microbusiness,Healthcare,195478,4,363463,Government-Backed Loan,high,6,8.6,Atlantic,False,10.29,0,renewed,0,busy_founder
C0650,Silver Studios,SME,Logistics,1531520,26,121156,Government-Backed Loan,low,5,6.7,Territories,True,7.05,0,approved,1,impatient_owner
C0651,Green Retail,SME,Manufacturing,1944438,154,262748,Term Loan,low,2,4.7,Ontario,True,4.19,0,renewed,0,impatient_owner
C0652,Silver Builders,SME,Manufacturing,5663730,224,376982,Line of Credit,high,3,9.4,British Columbia,True,6.53,0,approved,0,formal_cfo
C0653,North Tech,microbusiness,Construction,188697,2,276841,Equipment Loan,medium,6,7.0,Ontario,False,7.68,2,renewed,0,thoughtful_manager
C0654,Blue Enterprises,microbusiness,Logistics,407573,5,128761,Equipment Loan,high,9,6.5,Ontario,True,9.45,0,pending,1,busy_founder
C0655,Prime Logistics,microbusiness,Tech Startup,219340,6,315577,Real Estate Loan,high,1,4.7,Quebec,True,4.34,0,refinanced_elsewhere,0,busy_founder
C0656,Bright Foods,SME,Construction,3623258,202,31403,Real Estate Loan,high,8,4.7,Quebec,True,9.06,1,declined,0,busy_founder
C0657,Atlas Logistics,SME,Retail,9005390,37,240717,Real Estate Loan,high,10,7.7,Quebec,True,3.73,0,refinanced_elsewhere,0,formal_cfo
C0658,Pioneer Enterprises,microbusiness,Healthcare,97394,5,94166,Equipment Loan,medium,3,9.6,Territories,True,8.77,0,approved,0,formal_cfo
C0659,Prime Foods,microbusiness,Professional Services,456642,6,22592,Real Estate Loan,low,2,5.6,British Columbia,True,8.99,1,refinanced_elsewhere,0,formal_cfo
C0660,Urban Retail,microbusiness,Healthcare,259654,6,168475,Real Estate Loan,medium,9,9.4,Territories,True,7.41,1,pending,0,formal_cfo
C0661,Pioneer Solutions,SME,E-commerce,7180364,244,60511,Line of Credit,low,4,0.1,Territories,True,5.92,0,approved,1,busy_founder
C0662,Bright Consulting,microbusiness,Construction,258779,9,75800,Real Estate Loan,high,6,1.9,Prairies,False,4.31,2,closed_paid_off,0,thoughtful_manager
C0663,Pioneer Tech,SME,Logistics,5582733,118,155606,Term Loan,high,8,7.7,Prairies,True,9.75,1,closed_paid_off,1,formal_cfo
C0664,Silver Foods,SME,Manufacturing,4825779,60,289953,Government-Backed Loan,high,8,0.2,Quebec,True,7.22,0,closed_paid_off,1,busy_founder
C0665,Green Logistics,SME,Construction,9605808,78,113705,Equipment Loan,medium,1,8.2,Territories,True,5.88,0,approved,0,thoughtful_manager
C0666,Blue Enterprises,microbusiness,E-commerce,125835,8,246020,Equipment Loan,medium,8,1.3,Atlantic,False,5.45,2,closed_paid_off,0,thoughtful_manager
C0667,Prime Builders,SME,Healthcare,2196557,107,288766,Term Loan,medium,5,1.6,Atlantic,True,3.68,4,approved,0,thoughtful_manager
C0668,North Studios,SME,Construction,4589486,187,45601,Equipment Loan,medium,4,5.2,Alberta,False,7.0,1,closed_paid_off,0,thoughtful_manager
C0669,Atlas Solutions,SME,Retail,7451217,178,88035,Equipment Loan,medium,10,2.2,Prairies,False,8.58,0,approved,0,busy_founder
C0670,Blue Services,SME,Healthcare,9855934,13,199804,Equipment Loan,medium,8,4.0,Alberta,True,10.33,0,pending,0,thoughtful_manager
C0671,Blue Studios,microbusiness,Tech Startup,93564,4,297658,Equipment Loan,medium,6,9.9,Alberta,True,7.24,0,pending,0,thoughtful_manager
C0672,Summit Foods,SME,Hospitality,2709515,106,338306,Term Loan,low,4,9.2,Prairies,True,4.39,0,closed_paid_off,0,thoughtful_manager
C0673,North Logistics,SME,Hospitality,5178825,91,210408,Term Loan,high,6,9.0,Prairies,True,7.76,0,declined,0,thoughtful_manager
C0674,Atlas Services,SME,Construction,6104510,205,263280,Line of Credit,high,2,5.4,Atlantic,True,8.72,4,declined,0,formal_cfo
C0675,Bright Retail,microbusiness,Logistics,181040,3,318480,Real Estate Loan,high,6,3.3,Atlantic,True,8.31,1,approved,0,formal_cfo
C0676,Summit Enterprises,microbusiness,Professional Services,154745,6,89546,Equipment Loan,low,1,9.4,Prairies,True,7.19,0,renewed,0,thoughtful_manager
C0677,Bright Solutions,SME,Professional Services,1671758,11,36946,Real Estate Loan,high,8,4.7,Quebec,False,4.06,0,approved,1,impatient_owner
C0678,North Retail,microbusiness,Construction,481130,1,210512,Real Estate Loan,high,9,4.0,Territories,False,7.02,1,approved,0,impatient_owner
C0679,Bright Studios,SME,Healthcare,8596533,63,158678,Term Loan,medium,2,9.1,Quebec,True,9.17,1,closed_paid_off,0,busy_founder
C0680,Silver Logistics,SME,Retail,9254003,83,33600,Line of Credit,high,10,1.5,Territories,True,5.83,3,approved,0,thoughtful_manager
C0681,Bright Services,microbusiness,Professional Services,251445,5,353846,Line of Credit,low,4,3.0,Alberta,True,4.69,0,approved,0,thoughtful_manager
C0682,Urban Builders,microbusiness,Healthcare,497013,9,184781,Government-Backed Loan,medium,8,1.6,British Columbia,False,10.47,0,declined,0,impatient_owner
C0683,Green Retail,SME,Hospitality,2506411,176,123254,Equipment Loan,medium,10,1.6,Quebec,False,10.75,2,closed_paid_off,1,formal_cfo
C0684,Silver Logistics,microbusiness,Logistics,222760,9,55230,Equipment Loan,medium,9,1.1,British Columbia,False,7.8,0,closed_paid_off,0,formal_cfo
C0685,Green Builders,microbusiness,Hospitality,143024,1,339363,Equipment Loan,medium,2,7.2,British Columbia,False,9.37,3,refinanced_elsewhere,1,formal_cfo
C0686,Atlas Foods,SME,Tech Startup,1357027,91,352349,Term Loan,low,2,5.4,Atlantic,True,7.31,0,pending,0,impatient_owner
C0687,Silver Tech,microbusiness,Tech Startup,358772,10,259208,Term Loan,medium,7,6.5,Territories,False,7.44,0,pending,0,busy_founder
C0688,Silver Enterprises,microbusiness,Healthcare,313749,5,348163,Real Estate Loan,low,3,6.8,Ontario,True,6.05,4,declined,1,thoughtful_manager
C0689,Urban Logistics,SME,Healthcare,3564453,59,76996,Line of Credit,medium,9,6.9,British Columbia,True,9.63,0,renewed,1,formal_cfo
C0690,Silver Retail,microbusiness,Logistics,132807,10,367388,Line of Credit,medium,9,1.8,Territories,False,8.73,1,closed_paid_off,0,thoughtful_manager
C0691,Bright Studios,microbusiness,Construction,484756,6,255776,Equipment Loan,medium,7,7.3,Ontario,False,3.55,3,approved,0,formal_cfo
C0692,Prime Builders,microbusiness,Hospitality,184180,5,215808,Term Loan,medium,7,6.7,Quebec,True,7.98,0,approved,0,impatient_owner
C0693,Blue Retail,microbusiness,Healthcare,428150,10,266348,Term Loan,high,7,4.8,British Columbia,False,10.77,0,approved,0,impatient_owner
C0694,Summit Enterprises,SME,E-commerce,5268677,38,267380,Line of Credit,high,2,4.4,Ontario,True,9.7,0,approved,0,formal_cfo
C0695,Green Logistics,SME,Hospitality,4874141,152,298411,Equipment Loan,high,3,5.8,Ontario,False,4.04,1,renewed,0,thoughtful_manager
C0696,Summit Retail,SME,Tech Startup,6087015,60,375293,Equipment Loan,medium,1,4.7,Quebec,True,8.64,0,closed_paid_off,0,impatient_owner
C0697,Atlas Solutions,microbusiness,Logistics,468527,6,302491,Real Estate Loan,medium,6,9.6,Atlantic,False,9.38,0,refinanced_elsewhere,0,impatient_owner
C0698,Blue Foods,microbusiness,Manufacturing,478739,5,264168,Real Estate Loan,high,3,6.9,Territories,False,4.08,1,approved,0,thoughtful_manager
C0699,Atlas Logistics,SME,Retail,816613,12,138085,Equipment Loan,medium,5,8.3,Alberta,False,8.18,1,pending,0,busy_founder
C0700,Green Studios,microbusiness,Professional Services,102898,1,299666,Government-Backed Loan,very_high,1,3.2,Quebec,False,7.82,4,approved,0,formal_cfo
C0701,Bright Solutions,microbusiness,Logistics,163894,6,34311,Line of Credit,high,8,2.4,Ontario,True,11.08,0,closed_paid_off,1,impatient_owner
C0702,Pioneer Builders,SME,Hospitality,2591268,33,111801,Government-Backed Loan,very_high,9,7.7,Quebec,True,9.55,0,declined,0,busy_founder
C0703,Pioneer Studios,microbusiness,Manufacturing,300598,5,286723,Term Loan,very_high,1,5.1,Territories,True,9.93,0,closed_paid_off,0,impatient_owner
C0704,Blue Consulting,microbusiness,Manufacturing,254307,8,28309,Equipment Loan,high,6,6.5,British Columbia,True,10.28,0,approved,0,thoughtful_manager
C0705,Blue Solutions,microbusiness,Construction,481620,3,239802,Line of Credit,low,9,6.2,Ontario,False,9.44,2,approved,1,formal_cfo
C0706,Atlas Tech,microbusiness,Construction,491149,5,346061,Equipment Loan,low,1,6.3,Prairies,True,10.61,0,closed_paid_off,1,thoughtful_manager
C0707,Silver Solutions,microbusiness,Professional Services,166758,2,240139,Term Loan,low,8,0.2,Atlantic,True,6.82,2,declined,1,impatient_owner
C0708,Pioneer Studios,SME,Construction,9559463,103,341708,Term Loan,medium,10,3.3,Quebec,True,5.25,0,refinanced_elsewhere,1,impatient_owner
C0709,Atlas Consulting,microbusiness,Hospitality,432746,5,192294,Real Estate Loan,high,9,2.6,Quebec,True,11.4,0,closed_paid_off,0,formal_cfo
C0710,Bright Builders,SME,Retail,3556346,13,94949,Term Loan,high,4,2.1,Territories,True,6.08,0,declined,0,thoughtful_manager
C0711,Summit Studios,SME,Construction,5185963,177,289741,Equipment Loan,medium,3,4.5,Alberta,True,9.96,0,pending,0,busy_founder
C0712,Summit Logistics,microbusiness,Healthcare,334855,3,69589,Line of Credit,very_high,2,6.5,Prairies,True,9.2,0,approved,0,impatient_owner
C0713,Summit Logistics,SME,E-commerce,4222144,208,28765,Line of Credit,high,6,1.5,Quebec,True,9.74,0,pending,0,formal_cfo
C0714,Bright Solutions,SME,Professional Services,4295970,225,395435,Line of Credit,medium,10,6.8,Atlantic,True,5.12,0,refinanced_elsewhere,1,thoughtful_manager
C0715,Green Foods,SME,Professional Services,505932,29,151768,Government-Backed Loan,high,4,9.4,British Columbia,False,8.4,4,approved,1,formal_cfo
C0716,Silver Retail,microbusiness,Logistics,180323,6,56978,Line of Credit,very_high,5,6.0,Prairies,True,6.71,1,pending,0,formal_cfo
C0717,Silver Consulting,microbusiness,Manufacturing,103798,10,266996,Line of Credit,high,5,3.2,Alberta,False,7.83,1,approved,0,busy_founder
C0718,Pioneer Foods,SME,Construction,7645593,159,108319,Real Estate Loan,high,4,6.3,Atlantic,True,4.21,1,refinanced_elsewhere,1,thoughtful_manager
C0719,Silver Enterprises,microbusiness,Manufacturing,491620,5,151947,Government-Backed Loan,medium,5,7.7,Territories,False,4.16,0,closed_paid_off,0,thoughtful_manager
C0720,Atlas Services,SME,E-commerce,6805252,165,292088,Real Estate Loan,low,2,8.4,Alberta,True,9.85,4,pending,0,busy_founder
C0721,Atlas Logistics,SME,Logistics,6326801,175,250815,Real Estate Loan,medium,9,7.5,British Columbia,True,6.69,2,renewed,0,formal_cfo
C0722,North Builders,microbusiness,Healthcare,266082,1,259402,Equipment Loan,medium,6,3.0,Atlantic,True,11.22,0,closed_paid_off,0,busy_founder
C0723,Pioneer Retail,SME,Logistics,3386654,226,282058,Term Loan,medium,10,3.6,Territories,True,9.94,4,approved,0,impatient_owner
C0724,Summit Tech,SME,Professional Services,4940600,229,390879,Real Estate Loan,medium,8,3.9,Territories,False,9.54,4,approved,0,busy_founder
C0725,Atlas Services,microbusiness,Logistics,154133,2,67470,Government-Backed Loan,very_high,7,7.0,Alberta,False,4.67,0,approved,0,busy_founder
C0726,North Consulting,microbusiness,Healthcare,71376,4,307303,Line of Credit,high,5,4.5,Quebec,True,5.3,1,approved,0,formal_cfo
C0727,Silver Retail,SME,Hospitality,8607980,224,250136,Real Estate Loan,medium,10,8.6,Atlantic,True,4.99,0,approved,0,thoughtful_manager
C0728,Summit Retail,SME,Logistics,4437710,91,303309,Equipment Loan,low,3,3.7,Ontario,True,10.12,1,closed_paid_off,1,thoughtful_manager
C0729,Summit Consulting,microbusiness,Hospitality,418125,9,137421,Real Estate Loan,medium,1,3.5,British Columbia,True,7.0,0,approved,1,thoughtful_manager
C0730,Pioneer Builders,SME,Tech Startup,1569997,184,205814,Term Loan,very_high,5,7.1,Territories,True,11.08,1,renewed,0,formal_cfo
C0731,Urban Services,SME,Construction,5611364,94,141930,Government-Backed Loan,high,9,7.0,Alberta,False,4.65,0,renewed,1,impatient_owner
C0732,Atlas Foods,microbusiness,Manufacturing,266903,3,122036,Line of Credit,very_high,3,0.7,Alberta,False,3.74,3,renewed,1,thoughtful_manager
C0733,Urban Solutions,SME,Logistics,6259540,56,70259,Equipment Loan,medium,7,4.8,British Columbia,False,7.5,0,declined,0,impatient_owner
C0734,Prime Logistics,microbusiness,E-commerce,367802,1,312095,Term Loan,high,2,0.3,Ontario,True,11.21,0,approved,1,busy_founder
C0735,Blue Services,microbusiness,Tech Startup,231009,2,378183,Line of Credit,medium,10,5.4,Quebec,True,7.03,2,closed_paid_off,0,thoughtful_manager
C0736,Bright Tech,microbusiness,E-commerce,473207,5,172793,Term Loan,medium,3,9.4,Territories,True,4.84,0,approved,0,busy_founder
C0737,Summit Enterprises,SME,Tech Startup,1598296,96,149091,Equipment Loan,low,8,6.7,Atlantic,True,6.73,0,refinanced_elsewhere,0,impatient_owner
C0738,Bright Consulting,SME,E-commerce,9424232,143,226666,Government-Backed Loan,high,5,5.8,Alberta,True,7.08,0,refinanced_elsewhere,0,impatient_owner
C0739,Urban Consulting,SME,Manufacturing,7023126,88,280893,Equipment Loan,high,1,5.7,Ontario,True,3.83,3,approved,0,formal_cfo
C0740,Green Retail,microbusiness,Retail,234426,9,47491,Real Estate Loan,high,9,3.9,Ontario,False,7.57,1,approved,0,formal_cfo
C0741,North Foods,microbusiness,Hospitality,385765,10,28175,Term Loan,very_high,4,2.1,Prairies,False,4.43,0,refinanced_elsewhere,0,busy_founder
C0742,Pioneer Consulting,microbusiness,Healthcare,131751,3,333918,Line of Credit,high,5,4.1,Territories,False,6.88,0,closed_paid_off,0,busy_founder
C0743,Bright Enterprises,SME,Logistics,3679223,219,275966,Equipment Loan,high,7,2.9,Prairies,True,9.64,0,renewed,1,formal_cfo
C0744,Summit Solutions,microbusiness,E-commerce,438021,5,376990,Real Estate Loan,medium,5,1.8,Ontario,True,8.06,0,approved,0,impatient_owner
C0745,Bright Services,microbusiness,Professional Services,295868,8,77327,Term Loan,medium,7,10.0,Alberta,True,9.6,2,approved,1,formal_cfo
C0746,Pioneer Logistics,microbusiness,E-commerce,452941,4,186682,Term Loan,medium,3,9.7,Territories,True,11.1,3,approved,0,thoughtful_manager
C0747,Prime Enterprises,SME,E-commerce,3760468,95,364987,Real Estate Loan,low,8,2.3,Atlantic,True,5.47,0,pending,0,impatient_owner
C0748,Blue Services,SME,E-commerce,3350704,195,188640,Equipment Loan,low,2,0.3,Alberta,False,3.55,0,approved,0,formal_cfo
C0749,Bright Logistics,microbusiness,Retail,299785,10,358055,Real Estate Loan,medium,10,8.3,British Columbia,True,10.78,0,declined,0,thoughtful_manager
C0750,Pioneer Logistics,SME,E-commerce,5312771,173,111411,Real Estate Loan,very_high,3,2.3,Ontario,True,3.67,2,approved,0,formal_cfo
